id,current_stock,name,category,style,description,price,image,gender_affinity,featured
67438f99 65f6 4788 827c 0e69538f29c6,7,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,360.99,67438f99 65f6 4788 827c 0e69538f29c6.jpg,,
ba78ccfe ac38 41e8 8129 1364f0395d37,10,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,345.99,ba78ccfe ac38 41e8 8129 1364f0395d37.jpg,,
b2fe1064 c32d 4bec 9162 04c7cf57a891,14,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,273.99,b2fe1064 c32d 4bec 9162 04c7cf57a891.jpg,,
56ca3f0a 03cc 4496 9530 41d8c6069459,6,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,430.99,56ca3f0a 03cc 4496 9530 41d8c6069459.jpg,,
aba82efa 2976 47ab 81cd 3092294b7a1b,17,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,217.99,aba82efa 2976 47ab 81cd 3092294b7a1b.jpg,,
41675b9d d2bd 41e2 bd56 870dd05df97b,9,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,345.99,41675b9d d2bd 41e2 bd56 870dd05df97b.jpg,,
f6a4deb4 3638 44e5 92c6 d0f980e5f5b8,10,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,468.99,f6a4deb4 3638 44e5 92c6 d0f980e5f5b8.jpg,,
2de31913 a3d6 4e93 a8a9 17983f24e2f8,9,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,262.99,2de31913 a3d6 4e93 a8a9 17983f24e2f8.jpg,,
2f182add 43fd 41f2 8899 d9e2fe507625,6,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,263.99,2f182add 43fd 41f2 8899 d9e2fe507625.jpg,,
bb3055a1 989f 4a8f bf42 a010f19342e6,7,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,367.99,bb3055a1 989f 4a8f bf42 a010f19342e6.jpg,,
b273d93b 6470 4b75 9f1a 78d22f48b2d4,19,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,253.99,b273d93b 6470 4b75 9f1a 78d22f48b2d4.jpg,,
4ea3fcbe 665b 4c33 b8b6 1d593460153d,14,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,449.99,4ea3fcbe 665b 4c33 b8b6 1d593460153d.jpg,,
4f88d8c2 6ea8 434d a31b 0955626c139a,7,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,306.99,4f88d8c2 6ea8 434d a31b 0955626c139a.jpg,,
90399dec acd9 4080 a905 c9421058d404,10,Electric Guitar,instruments,strings,This electric guitar will delight the most demanding musician,242.99,90399dec acd9 4080 a905 c9421058d404.jpg,,
24a19516 a629 4703 af46 cf28f604a48a,11,Electric Guitar,instruments,strings,This electric guitar is perfect for amateur and professional musicians,99.99,24a19516 a629 4703 af46 cf28f604a48a.jpg,,
8bd4bfdd eaa6 472c 9e8e c29f85f4b9c5,14,Violin,instruments,strings,This violin will delight the most demanding musician,404.99,8bd4bfdd eaa6 472c 9e8e c29f85f4b9c5.jpg,,
56df610b ae16 4f6f 9276 3665c8da3655,17,Violin,instruments,strings,This violin is perfect for amateur and professional musicians,386.99,56df610b ae16 4f6f 9276 3665c8da3655.jpg,,
4cabc8ea 263b 4642 bce6 7309d60f3e08,6,Violin,instruments,strings,This violin is perfect for amateur and professional musicians,379.99,4cabc8ea 263b 4642 bce6 7309d60f3e08.jpg,,
93a1db77 615e 49aa 9f1e edcf7c6675f4,12,Violin,instruments,strings,This violin is perfect for amateur and professional musicians,77.99,93a1db77 615e 49aa 9f1e edcf7c6675f4.jpg,,
1ff518b5 97be 45f7 bd7e 1d70484afc72,6,Violin,instruments,strings,This violin will delight the most demanding musician,350.99,1ff518b5 97be 45f7 bd7e 1d70484afc72.jpg,,
c16068f6 8f02 4d52 9680 bfe0c75e68ac,9,Violin,instruments,strings,This violin is perfect for amateur and professional musicians,356.99,c16068f6 8f02 4d52 9680 bfe0c75e68ac.jpg,,
39b4eae7 37ee 4e6d a617 afdf77129be5,17,Clarinet,instruments,wind,This clarinet is perfect for amateur and professional musicians,192.99,39b4eae7 37ee 4e6d a617 afdf77129be5.jpg,,
3f91dc0a b158 47d4 a6ad 9bbf5c6560e5,10,Flute,instruments,wind,This flute will delight the most demanding musician,158.99,3f91dc0a b158 47d4 a6ad 9bbf5c6560e5.jpg,,
c14e9f90 ca7c 4f8b aace fa9b9cb27a83,14,Flute,instruments,wind,This flute will delight the most demanding musician,431.99,c14e9f90 ca7c 4f8b aace fa9b9cb27a83.jpg,,
a00edb41 1c04 4dba b7d4 431723d8c0c4,15,French Horn,instruments,wind,This french horn is perfect for amateur and professional musicians,279.99,a00edb41 1c04 4dba b7d4 431723d8c0c4.jpg,,
66725b05 5d69 48f5 bafc 883957a493d1,14,French Horn,instruments,wind,This french horn is perfect for amateur and professional musicians,192.99,66725b05 5d69 48f5 bafc 883957a493d1.jpg,,
31559f3a 2d38 4735 8110 db6d620b4fde,10,Saxophone,instruments,wind,This saxophone will delight the most demanding musician,62.99,31559f3a 2d38 4735 8110 db6d620b4fde.jpg,,
6782b1d3 0c07 4c4b a17a 3ebd50b6da89,19,Saxophone,instruments,wind,This saxophone is perfect for amateur and professional musicians,117.99,6782b1d3 0c07 4c4b a17a 3ebd50b6da89.jpg,,
fb3f96ca 1a42 4477 92bf e3109c442b0c,6,Saxophone,instruments,wind,This saxophone will delight the most demanding musician,106.99,fb3f96ca 1a42 4477 92bf e3109c442b0c.jpg,,
76fa669b 1611 4f31 8377 55c3e701ced4,6,Saxophone,instruments,wind,This saxophone is perfect for amateur and professional musicians,95.99,76fa669b 1611 4f31 8377 55c3e701ced4.jpg,,
635be5a7 3345 46f9 aa0d 419a6652b0f2,6,Saxophone,instruments,wind,This saxophone will delight the most demanding musician,390.99,635be5a7 3345 46f9 aa0d 419a6652b0f2.jpg,,
06fee48b f820 46b5 b4fe 1e459d1cf9d7,14,Trumpet,instruments,wind,This trumpet will delight the most demanding musician,285.99,06fee48b f820 46b5 b4fe 1e459d1cf9d7.jpg,,
29cf2176 3ba3 4762 b537 66bc226a7766,6,Trumpet,instruments,wind,This trumpet will delight the most demanding musician,200.99,29cf2176 3ba3 4762 b537 66bc226a7766.jpg,,
85cbbb25 676b 4619 9aa5 b73cdb40c773,10,Trumpet,instruments,wind,This trumpet will delight the most demanding musician,370.99,85cbbb25 676b 4619 9aa5 b73cdb40c773.jpg,,
bae78d39 8f13 4497 839e 9dba87583b93,15,Trumpet,instruments,wind,This trumpet is perfect for amateur and professional musicians,108.99,bae78d39 8f13 4497 839e 9dba87583b93.jpg,,
a8d5f650 a661 4089 a6b6 674874eee4ae,11,Trumpet,instruments,wind,This trumpet will delight the most demanding musician,402.99,a8d5f650 a661 4089 a6b6 674874eee4ae.jpg,,
f7b35f32 047d 4d05 be52 d38f648fe62d,10,Refined Bracelet,jewelry,bracelet,This refined bracelet for women will turn heads,118.99,f7b35f32 047d 4d05 be52 d38f648fe62d.jpg,,
9254d2a2 8e8b 4df4 af68 705a2deccda6,17,First Rate Bracelet,jewelry,bracelet,First rate bracelet for women for every occasion,135.99,9254d2a2 8e8b 4df4 af68 705a2deccda6.jpg,,
7a52ede4 bed8 4720 9cf3 9cb6908d89f5,11,Flawless Bracelet,jewelry,bracelet,Flawless bracelet for women for every occasion,115.99,7a52ede4 bed8 4720 9cf3 9cb6908d89f5.jpg,,
854adde5 fc7b 4659 a353 c8e84668ef79,18,Beautiful Bracelet,jewelry,bracelet,A beautiful bracelet for women to adorn any wrist,55.99,854adde5 fc7b 4659 a353 c8e84668ef79.jpg,,
7e259b82 d821 484b 80a4 d7adab366684,9,Quintessential Bracelet,jewelry,bracelet,Quintessential bracelet for women for every occasion,76.99,7e259b82 d821 484b 80a4 d7adab366684.jpg,,
0403293c 572f 4a75 bbad 129a95db912a,10,Marvelous Bracelet,jewelry,bracelet,A marvelous bracelet for women to adorn any wrist,112.99,0403293c 572f 4a75 bbad 129a95db912a.jpg,,
b2dda0f7 8400 45fc 89b8 ec73ff7fc69c,10,Classy Bracelet,jewelry,bracelet,This classy bracelet for women will turn heads,92.99,b2dda0f7 8400 45fc 89b8 ec73ff7fc69c.jpg,,
8aeba72c ebd6 4f98 8dfb 0fe463332f90,7,Lovely Bracelet,jewelry,bracelet,This lovely bracelet for women will turn heads,66.99,8aeba72c ebd6 4f98 8dfb 0fe463332f90.jpg,,
fe77abc8 fd8b 4bf2 aac0 8375f77e4b2f,6,Exquisite Bracelet,jewelry,bracelet,A exquisite bracelet for women to adorn any wrist,83.99,fe77abc8 fd8b 4bf2 aac0 8375f77e4b2f.jpg,,
dbc54b26 dd46 4ed5 a67a 423450fff199,8,Refined Bracelet,jewelry,bracelet,This refined bracelet for women will turn heads,120.99,dbc54b26 dd46 4ed5 a67a 423450fff199.jpg,,
120e30c2 30ff 4c57 8265 17d084436ebb,12,Sans Pareil Bracelet,jewelry,bracelet,Sans pareil bracelet for women for every occasion,65.99,120e30c2 30ff 4c57 8265 17d084436ebb.jpg,,
5179cb33 6f39 4f64 8a06 7f28cb206c30,10,Appealing Bracelet,jewelry,bracelet,A appealing bracelet for women to adorn any wrist,62.99,5179cb33 6f39 4f64 8a06 7f28cb206c30.jpg,,
f829ccbf c5fa 4e9a 865c 86dd4e326251,11,Refined Bracelet,jewelry,bracelet,This refined bracelet for women will turn heads,126.99,f829ccbf c5fa 4e9a 865c 86dd4e326251.jpg,,
fc129947 17da 4924 ab85 078e5db61075,12,Charming Bracelet,jewelry,bracelet,A charming bracelet for women to adorn any wrist,128.99,fc129947 17da 4924 ab85 078e5db61075.jpg,,
38441038 aa7a 44c9 a1a5 e03d1d8670e3,12,Matchless Bracelet,jewelry,bracelet,Matchless bracelet for women for every occasion,144.99,38441038 aa7a 44c9 a1a5 e03d1d8670e3.jpg,,
434b62f5 08ac 47c8 9847 bdfcb7283f08,16,Classy Bracelet,jewelry,bracelet,This classy bracelet for women will turn heads,92.99,434b62f5 08ac 47c8 9847 bdfcb7283f08.jpg,,
fbd0ad8d 0d41 4dcd b1d3 cf93700d8f20,19,Magnificent Bracelet,jewelry,bracelet,A magnificent bracelet for women to adorn any wrist,142.99,fbd0ad8d 0d41 4dcd b1d3 cf93700d8f20.jpg,,
210907af 2675 4546 8693 f6a8506841ff,10,Ravishing Bracelet,jewelry,bracelet,A ravishing bracelet for women to adorn any wrist,65.99,210907af 2675 4546 8693 f6a8506841ff.jpg,,
ef3fbe9a a82f 48a7 93e5 b51cc10f973e,13,Foxy Bracelet,jewelry,bracelet,A foxy bracelet for women to adorn any wrist,104.99,ef3fbe9a a82f 48a7 93e5 b51cc10f973e.jpg,,
8d4ea20c 19e5 4bc8 bdb3 7168e89bb176,7,Flawless Bracelet,jewelry,bracelet,Flawless bracelet for women for every occasion,121.99,8d4ea20c 19e5 4bc8 bdb3 7168e89bb176.jpg,,
f3f06fce 6be3 4836 a772 2aefa329675b,15,Classy Bracelet,jewelry,bracelet,A classy bracelet for women to adorn any wrist,127.99,f3f06fce 6be3 4836 a772 2aefa329675b.jpg,,
c863d368 e299 4ae3 bac7 7f2cbb6717d6,9,Sublime Bracelet,jewelry,bracelet,Sublime bracelet for women for every occasion,133.99,c863d368 e299 4ae3 bac7 7f2cbb6717d6.jpg,,
2386a4f2 d20f 4622 a8ee 0d47f38c1f90,9,Exquisite Bracelet,jewelry,bracelet,This exquisite bracelet for women will turn heads,150.99,2386a4f2 d20f 4622 a8ee 0d47f38c1f90.jpg,,
386d7138 13b6 46b1 b4db 0f8bf801a6b5,6,Sublime Bracelet,jewelry,bracelet,A sublime bracelet for women to adorn any wrist,101.99,386d7138 13b6 46b1 b4db 0f8bf801a6b5.jpg,,
f57c96de c35d 4b98 af5a 566f9479630d,14,Sublime Bracelet,jewelry,bracelet,Sublime bracelet for women for every occasion,78.99,f57c96de c35d 4b98 af5a 566f9479630d.jpg,,
a7d17aa3 4576 4907 be47 1c2a735f90f3,8,Sans Pareil Bracelet,jewelry,bracelet,Sans pareil bracelet for women for every occasion,148.99,a7d17aa3 4576 4907 be47 1c2a735f90f3.jpg,,
f6f44cb4 2b31 4d9b 8483 ce1cd6d24cc4,7,Neat Bracelet,jewelry,bracelet,This neat bracelet for women will turn heads,63.99,f6f44cb4 2b31 4d9b 8483 ce1cd6d24cc4.jpg,,
e1f74900 ba40 4ed2 b128 f334b16ee370,7,Marvelous Bracelet,jewelry,bracelet,This marvelous bracelet for women will turn heads,94.99,e1f74900 ba40 4ed2 b128 f334b16ee370.jpg,,
e61bf678 89b5 4214 80db a5cf4539c541,6,Swell Bracelet,jewelry,bracelet,This bracelet for men is sure to show a spirited personality,148.99,e61bf678 89b5 4214 80db a5cf4539c541.jpg,,
b41f8f1f 3874 4fa9 8a6e d9b65a2902df,17,Swell Bracelet,jewelry,bracelet,A swell bracelet for men,94.99,b41f8f1f 3874 4fa9 8a6e d9b65a2902df.jpg,,
5e8a2b0f 899c 4061 a8d1 97cad4347803,17,Swell Bracelet,jewelry,bracelet,This bracelet for men is sure to show a dashing personality,133.99,5e8a2b0f 899c 4061 a8d1 97cad4347803.jpg,,
a74abb1e 026e 43ea a5ba 233cdd114637,13,Groovy Bracelet,jewelry,bracelet,A groovy bracelet for men,124.99,a74abb1e 026e 43ea a5ba 233cdd114637.jpg,,
642a675e 49e1 477a 97d8 6852380988b2,12,Dandyish Bracelet,jewelry,bracelet,A dandyish bracelet for men,145.99,642a675e 49e1 477a 97d8 6852380988b2.jpg,,
e9daa7cd 8230 4544 9f07 86fa84d7c3c1,15,Cool Bracelet,jewelry,bracelet,This bracelet for men is sure to show a spirited personality,119.99,e9daa7cd 8230 4544 9f07 86fa84d7c3c1.jpg,,
a289ca2c 0135 4864 a710 865d4cf604d8,8,Groovy Bracelet,jewelry,bracelet,A groovy bracelet for men,107.99,a289ca2c 0135 4864 a710 865d4cf604d8.jpg,,
6dc07033 24b9 4467 bd32 31a2e9ccb404,8,Dandyish Bracelet,jewelry,bracelet,Dandyish bracelet for men,105.99,6dc07033 24b9 4467 bd32 31a2e9ccb404.jpg,,
69f506f5 61ae 4a62 8e65 8a41386c1995,17,Dandyish Bracelet,jewelry,bracelet,This bracelet for men is sure to show a vibrant personality,52.99,69f506f5 61ae 4a62 8e65 8a41386c1995.jpg,,
4039ce10 f9b9 40d8 97a0 87b7a1295b34,9,Hip Earrings,jewelry,earrings,Hip earrings for women for everyday wear,94.99,4039ce10 f9b9 40d8 97a0 87b7a1295b34.jpg,,
aea053b3 c4c6 44b3 ab6c 9dc5f498cae1,17,Swell Earrings,jewelry,earrings,Swell earrings for women for everyday wear,116.99,aea053b3 c4c6 44b3 ab6c 9dc5f498cae1.jpg,,
6ec2a7e8 8b76 4187 b83d 9f9631639d76,8,Cool Earrings,jewelry,earrings,Cool earrings for women,23.99,6ec2a7e8 8b76 4187 b83d 9f9631639d76.jpg,,
ee549b55 eee0 4280 bf62 6eaf26369765,15,Voguish Earrings,jewelry,earrings,Voguish earrings for women for everyday wear,38.99,ee549b55 eee0 4280 bf62 6eaf26369765.jpg,,
452b5a4c ad94 40d3 97d2 dbdeebc4354f,16,Groovy Earrings,jewelry,earrings,Groovy earrings for women,46.99,452b5a4c ad94 40d3 97d2 dbdeebc4354f.jpg,,
69efa81b e1d4 415b 9639 71450fae5bb6,15,Spiffy Earrings,jewelry,earrings,Spiffy earrings for women,85.99,69efa81b e1d4 415b 9639 71450fae5bb6.jpg,,
9f7a3af3 a5d5 4a4f 9fc5 3fdae3e9787a,6,Trendy Earrings,jewelry,earrings,Trendy earrings for women,19.99,9f7a3af3 a5d5 4a4f 9fc5 3fdae3e9787a.jpg,,
94f6d989 8839 4630 a61d cfa6344c8ad5,10,Swell Earrings,jewelry,earrings,Swell earrings for women for everyday wear,95.99,94f6d989 8839 4630 a61d cfa6344c8ad5.jpg,,
b57d8a56 c188 465e acc1 43ee042ae32c,7,Swanky Earrings,jewelry,earrings,Swanky earrings for women,52.99,b57d8a56 c188 465e acc1 43ee042ae32c.jpg,,
5215c84a 7f87 4060 a86d 75826a35a9e4,6,Voguish Earrings,jewelry,earrings,Voguish earrings for women,41.99,5215c84a 7f87 4060 a86d 75826a35a9e4.jpg,,
1b259830 1ad3 4bc3 a74e f9d47a60e290,6,Edgy Earrings,jewelry,earrings,Edgy earrings for women for everyday wear,24.99,1b259830 1ad3 4bc3 a74e f9d47a60e290.jpg,,
13ce4d5e 8349 4529 af1f efb73ad8829f,13,Cool Earrings,jewelry,earrings,These cool earrings for women will turn heads,12.99,13ce4d5e 8349 4529 af1f efb73ad8829f.jpg,,
1ee559df 965f 4ec7 847c 1d5d9f4170ea,14,Groovy Earrings,jewelry,earrings,These groovy earrings for women will turn heads,109.99,1ee559df 965f 4ec7 847c 1d5d9f4170ea.jpg,,
ea28def7 b36e 415b 8e31 ff4ec83f195a,12,Sassy Earrings,jewelry,earrings,These sassy earrings for women will turn heads,101.99,ea28def7 b36e 415b 8e31 ff4ec83f195a.jpg,,
34898360 79dc 4a8c b774 9a799b0e7054,8,Modish Earrings,jewelry,earrings,Modish earrings for women for everyday wear,67.99,34898360 79dc 4a8c b774 9a799b0e7054.jpg,,
cc3edb1a d73a 4f6a 8718 600cba7f37b4,12,Swanky Earrings,jewelry,earrings,Swanky earrings for women,25.99,cc3edb1a d73a 4f6a 8718 600cba7f37b4.jpg,,
8f4bde5c 2d69 4c30 9c72 c5cff24ca58c,15,Supercool Earrings,jewelry,earrings,Supercool earrings for women,37.99,8f4bde5c 2d69 4c30 9c72 c5cff24ca58c.jpg,,
b84db397 022a 4cc2 a4ad b8c320a51d04,11,Spiffy Earrings,jewelry,earrings,These spiffy earrings for women will turn heads,99.99,b84db397 022a 4cc2 a4ad b8c320a51d04.jpg,,
f4f2c80e cd02 4026 8586 3ec3ff05bbb2,18,Fashionable Earrings,jewelry,earrings,Fashionable earrings for women,78.99,f4f2c80e cd02 4026 8586 3ec3ff05bbb2.jpg,,
3f791530 9540 4a36 9838 4fb14fc247ae,17,Edgy Earrings,jewelry,earrings,Edgy earrings for women,23.99,3f791530 9540 4a36 9838 4fb14fc247ae.jpg,,
c4a3ded4 0004 49dd 9f98 542bb6d71f2c,19,Groovy Earrings,jewelry,earrings,Groovy earrings for men,103.99,c4a3ded4 0004 49dd 9f98 542bb6d71f2c.jpg,,
aad9fe48 92f9 4197 af5a 505a80316c8c,17,dandyish Earrings,jewelry,earrings,These earrings for men are sure to show a vibrant personality,66.99,aad9fe48 92f9 4197 af5a 505a80316c8c.jpg,,
9b149680 3368 4ae0 8f71 9a21d111b8dc,13,Dandyish Earrings,jewelry,earrings,Dandyish earrings for men,113.99,9b149680 3368 4ae0 8f71 9a21d111b8dc.jpg,,
b3c4cb0f d843 4c5a 91d4 37adf8227bcc,6,First Class Necklace,jewelry,necklace,First class necklace for women,140.99,b3c4cb0f d843 4c5a 91d4 37adf8227bcc.jpg,,
2ad09e8e fd41 4d29 953e 546b924d7cb8,16,Trendy Necklace,jewelry,necklace,Trendy necklace for women for any occasion,50.99,2ad09e8e fd41 4d29 953e 546b924d7cb8.jpg,,
aa94f33d f5bd 401a a203 6d757a2a2030,10,Funky Necklace,jewelry,necklace,Funky necklace for women for any occasion,169.99,aa94f33d f5bd 401a a203 6d757a2a2030.jpg,,
8c0b69ac e8db 4aca 83a9 1a89e0434965,17,Spiffy Necklace,jewelry,necklace,Spiffy necklace for women for any occasion,112.99,8c0b69ac e8db 4aca 83a9 1a89e0434965.jpg,,
c624d6a6 4269 4e2e a172 4ae9da16533c,9,Swanky Necklace,jewelry,necklace,This swanky necklace for women will be noticed by all,120.99,c624d6a6 4269 4e2e a172 4ae9da16533c.jpg,,
7b8a3927 b430 4c2a b5bb 32750b601795,19,Outstanding Necklace,jewelry,necklace,Outstanding necklace for women,191.99,7b8a3927 b430 4c2a b5bb 32750b601795.jpg,,
1e5f1f36 9ff4 4436 9555 74b4ef2bd5bf,13,Swell Necklace,jewelry,necklace,Swell necklace for women for any occasion,55.99,1e5f1f36 9ff4 4436 9555 74b4ef2bd5bf.jpg,,
0a6050fc 5980 4afb ad5b 6292fc651438,19,Spiffy Necklace,jewelry,necklace,This spiffy necklace for women will be noticed by all,157.99,0a6050fc 5980 4afb ad5b 6292fc651438.jpg,,
816a7312 8ddd 46da afef a85c09550739,8,Flawless Necklace,jewelry,necklace,Flawless necklace for women,64.99,816a7312 8ddd 46da afef a85c09550739.jpg,,
0b1cb5d7 c46f 4858 a85a bd6c9efd850e,7,Spiffy Necklace,jewelry,necklace,This spiffy necklace for women will be noticed by all,104.99,0b1cb5d7 c46f 4858 a85a bd6c9efd850e.jpg,,
d3d208d3 27ca 49af b195 15a6e2b4ad24,16,Sassy Necklace,jewelry,necklace,Sassy necklace for women for any occasion,121.99,d3d208d3 27ca 49af b195 15a6e2b4ad24.jpg,,
d0e671f9 495c 4aa3 ac49 019e66feb5be,15,Sans Pareil Necklace,jewelry,necklace,Sans pareil necklace for women,142.99,d0e671f9 495c 4aa3 ac49 019e66feb5be.jpg,,
ad8938c6 c44a 47f8 a8d9 1627ee82030d,15,Ultrachic Necklace,jewelry,necklace,Ultrachic necklace for women for any occasion,108.99,ad8938c6 c44a 47f8 a8d9 1627ee82030d.jpg,,
cb106bf2 8a7f 40cb 9f09 2f9e988181f3,10,Quintessential Necklace,jewelry,necklace,Quintessential necklace for women,70.99,cb106bf2 8a7f 40cb 9f09 2f9e988181f3.jpg,,
9a905b67 bcca 4445 aeea ae3146e1cf0d,18,First Rate Necklace,jewelry,necklace,First rate necklace for women,145.99,9a905b67 bcca 4445 aeea ae3146e1cf0d.jpg,,
